parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,rating,cost,cost_missing,rating_missing,rating_is_zero,valid_for_model,type_main,cat_level1,cat_level2,tag_list
B0IDRCOSVH,[],小吃快餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,1,[],上城区,[],18857570821,B0IKH7LY90,格贩北苑小区中心路4排27号亮小皖炒鸡店(格畈家园店),[],浙江省,diner,杭州市,202,"卤汁,卤鸭头,毛血旺,肉夹馍",亮小皖炒鸡店,"120.256833,30.323575",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['卤汁', '卤鸭头', '毛血旺', '肉夹馍']"
B023B0A4WI,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,1,[],钱塘区,[],18069836558,B0HD95ZS32,七格小区转盘,[],浙江省,diner,杭州市,320,鸡肉,皖北地锅灶(七格小区店),"120.317242,30.296791",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,['鸡肉']
[],[],徽菜,[],[],餐饮服务;中餐厅;安徽菜(徽菜),[],[],050109,0,[],富阳区,[],[],B0L051UAJL,文居街与西环北路交叉口东40米,[],浙江省,diner,杭州市,[],[],皖北地锅鸡,"119.920717,30.058130",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;安徽菜(徽菜),餐饮服务,中餐厅,[]
[],[],徽菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,1,[],桐庐县,[],17357143058,B0FFLEQ7PM,城南街道尖端路156号,[],浙江省,diner,杭州市,[],"水煮牛肉,牛肉炒饭,水煮肉片",徽州小馆,"119.694828,29.773370",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['水煮牛肉', '牛肉炒饭', '水煮肉片']"
B023B0BIT2,[],徽菜,[],[],餐饮服务;中餐厅;安徽菜(徽菜),[],[],050109,0,[],萧山区,[],[],B0KAMN1U96,启迪路455号,[],浙江省,diner,杭州市,320,[],淮南牛肉汤(启迪路店),"120.244568,30.202189",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;安徽菜(徽菜),餐饮服务,中餐厅,[]
[],[],徽菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],余杭区,[],18758023081,B0FFLLGG8N,石桥村(卫生院旁石头桥71号一楼),[],浙江省,diner,杭州市,[],徽菜,小菜园新徽菜(良安路店),"120.053429,30.399060",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,['徽菜']
[],[],徽菜,[],[],餐饮服务;中餐厅;安徽菜(徽菜),[],[],050109,0,[],临平区,[],18357005699,B0FFKO6RV9,塘栖镇泰山村15组南扒山109号,[],浙江省,diner,杭州市,[],"排骨锅仔,红烧鸭脚包,臭鳜鱼",安徽饭店,"120.197665,30.414815",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;安徽菜(徽菜),餐饮服务,中餐厅,"['排骨锅仔', '红烧鸭脚包', '臭鳜鱼']"
[],[],徽菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],萧山区,[],15906601927,B0L1KDURD6,宁围街道宁税路139号3幢103,[],浙江省,diner,杭州市,[],[],如意餐馆(万向路店货真价实店),"120.279518,30.202698",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,[]
B0IAPRQTSD,[],肉类,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],临平区,[],15345673538,B0KAMU0EO7,东湖街道长宁路371-1号,[],浙江省,diner,杭州市,320,[],皖北地锅鸡(乾南嘉苑店),"120.279453,30.451437",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,[]
[],[],徽菜,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,1,[],临平区,[],13675856839,B0KK97NEHZ,东港路与南丁路交叉口西100米,[],浙江省,diner,杭州市,[],[],忆香缘千衢菜妈妈味(东港路店),"120.262914,30.400612",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,[]
[],[],徽菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],临安区,[],15158079706,B0GUR9Q4NC,锦城街道临天二弄24号,[],浙江省,diner,杭州市,[],"地锅鸡,羊肉汤,水煮肉片,剁椒鱼头",皖北饭店,"119.714968,30.230696",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['地锅鸡', '羊肉汤', '水煮肉片', '剁椒鱼头']"
[],[],徽菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],萧山区,[],15958196743;18268144312,B0FFJCNKPC,成虎路山南富村23-2号(山南富商务酒店隔壁),[],浙江省,diner,杭州市,[],地锅鸡,何记皖北地锅鸡(成虎路店),"120.414877,30.160024",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,['地锅鸡']
[],[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],西湖区,[],17681867345,B0LAYCXI65,文三路408号中电·万谷,[],浙江省,diner,杭州市,[],"干炸鲜蘑,东北家凉,卷饼皮,炫富扒肘子,大拉皮,锅包肉,锅包肉",迎春·东北老菜儿(西湖店),"120.125775,30.278075",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['干炸鲜蘑', '东北家凉', '卷饼皮', '炫富扒肘子', '大拉皮', '锅包肉', '锅包肉']"
B0L12UUHMZ,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,1,[],萧山区,[],19157796009,B0H6MHFDCX,济仁路34号,[],浙江省,diner,杭州市,320,"东北菜,溜肉段,锅包肉,熘肉段,地三鲜,锅包肉",老姑东北人(立涛园店),"120.264288,30.218933",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '溜肉段', '锅包肉', '熘肉段', '地三鲜', '锅包肉']"
B0FFF5QE3R,[],烧烤,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],滨江区,[],19032286703,B0KURKVXR2,丹枫路1075号雪峰银座112室,[],浙江省,diner,杭州市,202,"烤串,鸡架,特色菜,羊肉,羊肉串,麻辣烫,素菜",周姐焦烤鸡架·东北烧烤夜宵,"120.207702,30.207149",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['烤串', '鸡架', '特色菜', '羊肉', '羊肉串', '麻辣烫', '素菜']"
[],[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],拱墅区,[],13221818811,B0KA35SBGD,河东路56号二楼,[],浙江省,diner,杭州市,[],"东北菜,锅包肉,无敌下酒菜,传统地三鲜,得莫利炖鱼头,地三鲜,招牌锅包肉,排骨豆角一锅出,小鸡炖榛蘑,小鸡炖蘑菇,地三鲜,猪肉炖粉条,传统锅包肉,双人餐",杨光姐?东北老家(西湖文化广场店),"120.164551,30.282553",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '锅包肉', '无敌下酒菜', '传统地三鲜', '得莫利炖鱼头', '地三鲜', '招牌锅包肉', '排骨豆角一锅出', '小鸡炖榛蘑', '小鸡炖蘑菇', '地三鲜', '猪肉炖粉条', '传统锅包肉', '双人餐']"
[],[],东北菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],滨江区,[],19033987899,B0J2MDX1HW,闻涛路1852号-2-3商铺,[],浙江省,diner,杭州市,[],"牛肉,螃蟹,鸡架,东北老式锅包肉,烤串,牛肉串,麻辣烫",刘老根·东北烧烤酒场(闻涛观潮店),"120.198435,30.209503",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['牛肉', '螃蟹', '鸡架', '东北老式锅包肉', '烤串', '牛肉串', '麻辣烫']"
[],[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],西湖区,[],0571-88977581,B0FFHQPGTK,丰潭路277号智商酒店楼下政苑农贸市场,[],浙江省,diner,杭州市,[],"东北菜,猪肉炖粉条,冷面,十三香龙虾,猪耳拌瓜丝,蒙古烤羊腿,东北溜肉段,韭菜盒子,凉拌黄瓜,白菜肉饺子,拔丝地瓜,高压锅大生蚝,东北大拉皮,地三鲜,炸酱面,烤羊排,小鸡蘑菇一锅香,东北杀猪菜,东北蘸酱菜,锅包肉,红柳大羊肉串,排骨豆角一锅香,煎豆包,东北冻梨,排骨,猪肉炖粉条一锅香,韭菜盒子,东北溜肉段,排骨炖豆角,熘肉段,排骨豆角一锅香,地三鲜,锅包肉,小鸡炖蘑菇汤,双人餐",东北一锅香(丰谭路城西店),"120.105549,30.297348",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '猪肉炖粉条', '冷面', '十三香龙虾', '猪耳拌瓜丝', '蒙古烤羊腿', '东北溜肉段', '韭菜盒子', '凉拌黄瓜', '白菜肉饺子', '拔丝地瓜', '高压锅大生蚝', '东北大拉皮', '地三鲜', '炸酱面', '烤羊排', '小鸡蘑菇一锅香', '东北杀猪菜', '东北蘸酱菜', '锅包肉', '红柳大羊肉串', '排骨豆角一锅香', '煎豆包', '东北冻梨', '排骨', '猪肉炖粉条一锅香', '韭菜盒子', '东北溜肉段', '排骨炖豆角', '熘肉段', '排骨豆角一锅香', '地三鲜', '锅包肉', '小鸡炖蘑菇汤', '双人餐']"
B0FFFYSUMA,[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],余杭区,[],0571-82501585;15868124827,B0H1UO1EEU,仓前街道景兴路666号西溪永乐城西门一楼,[],浙江省,diner,杭州市,320,"东北菜,东北地三鲜,锅包肉,哈尔滨锅包肉",马丫东北饭儿(未来科技城店),"120.004838,30.274358",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '东北地三鲜', '锅包肉', '哈尔滨锅包肉']"
B0L12UUHMZ,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],萧山区,[],13396551747,B0L1HCXYHX,济仁路18-2号,[],浙江省,diner,杭州市,320,"东北菜,铁锅炖",夏大厨铁锅炖·东北菜·烧烤(钱江世纪城店),"120.264754,30.218990",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '铁锅炖']"
[],[],烧烤,[],[],餐饮服务;中餐厅;火锅店,[],[],050117,0,[],拱墅区,[],13336170698,B0HBHSUBS8,体育场路257号102室,[],浙江省,diner,杭州市,[],"东北菜,工作餐,烧烤火锅,羊肉串,鸭头,土豆泥,小酥肉,小鸡炖蘑菇,毛肚,烧鸡,蛋炒饭,锅包肉,卤蛋,牛蛙,玉米,虾仁,鸡皮,溜肉段,熘肉段",潘家东北烧烤火锅,"120.168994,30.269577",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;火锅店,餐饮服务,中餐厅,"['东北菜', '工作餐', '烧烤火锅', '羊肉串', '鸭头', '土豆泥', '小酥肉', '小鸡炖蘑菇', '毛肚', '烧鸡', '蛋炒饭', '锅包肉', '卤蛋', '牛蛙', '玉米', '虾仁', '鸡皮', '溜肉段', '熘肉段']"
[],[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],萧山区,[],18842373095,B0K3SSK2HO,萧杭路689号,[],浙江省,diner,杭州市,[],"老式锅包肉,笨鸡炖蘑菇,铁锅炖大鹅,铁锅炖,小鸡炖蘑菇",城子岭铁锅炖,"120.250542,30.174277",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['老式锅包肉', '笨鸡炖蘑菇', '铁锅炖大鹅', '铁锅炖', '小鸡炖蘑菇']"
B0FFFAK4FJ,[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],滨江区,[],0571-86778623;15695711239,B0FFIEU192,滨文路426号文苑大厦F2层,[],浙江省,diner,杭州市,202,"东北菜,招牌,烧鸡,鱼头泡饼,小鸡炖蘑菇·姑爷香掉魂,农家大丰收·东北铁锅炖,农村猪肉炖粉条,杀猪菜·东北狠人的饮食崇拜,牛肉,羊肉串,锅包肉,鸡肉,双人餐,家常菜,东北地三鲜,哈尔滨锅包肉,酱骨棒,酱骨头,溜肉段,猪肉炖粉条,熘肉段",马丫东北饭儿(滨江文苑大厦店),"120.167881,30.174330",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '招牌', '烧鸡', '鱼头泡饼', '小鸡炖蘑菇·姑爷香掉魂', '农家大丰收·东北铁锅炖', '农村猪肉炖粉条', '杀猪菜·东北狠人的饮食崇拜', '牛肉', '羊肉串', '锅包肉', '鸡肉', '双人餐', '家常菜', '东北地三鲜', '哈尔滨锅包肉', '酱骨棒', '酱骨头', '溜肉段', '猪肉炖粉条', '熘肉段']"
B0FFG942YS,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],滨江区,[],0571-86095555,B0FFI758ID,春晓路中赢康康谷3幢102室,[],浙江省,diner,杭州市,320,"东北菜,羊肉,每日炸坏锅锅包肉,小龙虾,烤串,龙虾,五花肉,牛肉,羊肉串,锅包肉",十八道东北菜?芳达烧烤东北菜 (中赢康康谷店),"120.214676,30.195793",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '羊肉', '每日炸坏锅锅包肉', '小龙虾', '烤串', '龙虾', '五花肉', '牛肉', '羊肉串', '锅包肉']"
B0FFHGNATH,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],钱塘区,[],13666601744,B0HD9L1DQV,学源街1158号-1号文创大厦105室,[],浙江省,diner,杭州市,202,"东北菜,溜肉段,地三鲜,熘肉段,锅包肉,锅包肉",广源东北菜(文创大厦店),"120.336068,30.319497",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '溜肉段', '地三鲜', '熘肉段', '锅包肉', '锅包肉']"
B0FFGZMPT1,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],拱墅区,[],17794541084,B0HDSS5T7T,祥兴路祥园路37号1幢1楼西面101室,[],浙江省,diner,杭州市,320,"东北菜,羊肉串,锅包肉,鸡肉,大酱骨,老试锅包肉,地三鲜,酱骨头",郭包又东北菜(北软中天园店),"120.109727,30.335252",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '羊肉串', '锅包肉', '鸡肉', '大酱骨', '老试锅包肉', '地三鲜', '酱骨头']"
B0FFI2RLAS,[],中餐,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],拱墅区,[],15372093777;15968152533,B0FFI2BSWQ,东新路928号106-107室,[],浙江省,diner,杭州市,202,"东北菜,东北杀猪菜,拌饭,猪肉,茄子,锅包肉,熘肉段,东北溜肉段,锅包肉,韭菜盒子",福泰来(北景园店),"120.179273,30.335427",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '东北杀猪菜', '拌饭', '猪肉', '茄子', '锅包肉', '熘肉段', '东北溜肉段', '锅包肉', '韭菜盒子']"
[],[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],余杭区,[],0571-86180252,B0FFHPA8F9,良渚街道金昌路2152号,[],浙江省,diner,杭州市,[],"东北菜,羊肉串,溜肉段,蘑菇,锅包肉,鸡肉,熘肉段,小鸡炖蘑菇,韭菜盒子",马丫东北饭儿(金昌路店),"120.118929,30.346853",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '羊肉串', '溜肉段', '蘑菇', '锅包肉', '鸡肉', '熘肉段', '小鸡炖蘑菇', '韭菜盒子']"
[],[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],滨江区,[],18100182916,B0LAL7OJ2F,滨安路300号(西兴地铁站D口步行50米),[],浙江省,diner,杭州市,[],"东北菜,锅包肉",郭包又东北菜(西兴店),"120.221155,30.187105",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '锅包肉']"
B023B14NK3,[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],19057218661,B0L117MBG1,定安路5-1号(定安路地铁站C口步行270米),[],浙江省,diner,杭州市,201,"铁锅炖排骨,铁锅炖鸡,锅包肉,铁锅炖大鹅",老阚东北铁锅炖锅包肉(西湖银泰百货店),"120.166008,30.243254",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['铁锅炖排骨', '铁锅炖鸡', '锅包肉', '铁锅炖大鹅']"
[],[],烧烤,[],[],餐饮服务;中餐厅;特色/地方风味餐厅,[],[],050118,0,[],余杭区,[],15765314888,B0JDU5MU6U,宝橙广场22幢-11号,[],浙江省,diner,杭州市,[],"东北菜,羊肉串,锅包肉,烤串",金玉东北烧烤·东北菜,"120.030407,30.283495",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;特色/地方风味餐厅,餐饮服务,中餐厅,"['东北菜', '羊肉串', '锅包肉', '烤串']"
[],[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],临平区,[],18106538878,B0FFI63VMU,邱山大街413号1层,[],浙江省,diner,杭州市,[],"东北菜,蘑菇,鸡肉,茄子,酸菜鱼,锅包肉,地三鲜,韭菜盒子,锅包肉,酱香骨,猪肉炖粉条,酱骨头",忆味东北美食体验基地,"120.299523,30.425499",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '蘑菇', '鸡肉', '茄子', '酸菜鱼', '锅包肉', '地三鲜', '韭菜盒子', '锅包肉', '酱香骨', '猪肉炖粉条', '酱骨头']"
B0FFLA8B41,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],拱墅区,[],13777491011,B0FFJYZU6J,舟山东路198号宸创大厦2层216室,[],浙江省,diner,杭州市,202,"东北菜,龙虾,烤虾,大拉皮,辣子鸡,老味烧鸡,猪肉炖粉条,地三鲜,羊肉串,孜然手切羊肉,拔丝地瓜,锅包肉,小野鸡炖蘑菇,垚森居东北菜,干炸平菇,锅包肉,小鸡炖蘑菇,地三鲜,小笨鸡炖蘑菇",垚森居东北菜?烧烤(杭州宸创大厦店),"120.147673,30.319143",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '龙虾', '烤虾', '大拉皮', '辣子鸡', '老味烧鸡', '猪肉炖粉条', '地三鲜', '羊肉串', '孜然手切羊肉', '拔丝地瓜', '锅包肉', '小野鸡炖蘑菇', '垚森居东北菜', '干炸平菇', '锅包肉', '小鸡炖蘑菇', '地三鲜', '小笨鸡炖蘑菇']"
[],[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],拱墅区,[],0571-85667891;13735885002,B0FFI4MPFH,德胜路25号,[],浙江省,diner,杭州市,[],"东北菜,锅包肉,东北冷面,拔丝地瓜,东北拉皮,家常凉菜,东北一锅出,酱大骨,酸菜肉饺,地三鲜,卤猪脚,小鸡炖蘑菇,杀猪菜,疙瘩汤,酱排骨,东北烧鸡,烧鸡,牛肉,地三鲜东北素食之光,双人餐,杀猪菜大全,韭菜盒子",马丫东北饭儿(德胜总店),"120.175389,30.300813",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '锅包肉', '东北冷面', '拔丝地瓜', '东北拉皮', '家常凉菜', '东北一锅出', '酱大骨', '酸菜肉饺', '地三鲜', '卤猪脚', '小鸡炖蘑菇', '杀猪菜', '疙瘩汤', '酱排骨', '东北烧鸡', '烧鸡', '牛肉', '地三鲜东北素食之光', '双人餐', '杀猪菜大全', '韭菜盒子']"
[],[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],西湖区,[],19564191519,B0JA6UGNEL,塘苗路6号(文三路地铁站D3口步行380米),[],浙江省,diner,杭州市,[],"东北菜,双人餐,小鸡炖蘑菇,五花肉酸菜炖粉条,地三鲜,锅包肉,猪肉炖粉条",食局东北菜,"120.123716,30.274195",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '双人餐', '小鸡炖蘑菇', '五花肉酸菜炖粉条', '地三鲜', '锅包肉', '猪肉炖粉条']"
B0FFI1ULJR,[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-87020512,B0IRB7YFRP,延安路258号杭州湖滨银泰in77C区C3区3F层,[],浙江省,diner,杭州市,201,"东北菜,牛肉,锅包肉,排骨炖豆角,排骨,哈尔滨锅包肉,排骨豆角一锅出",厨创东北大厨(湖滨In77 C区店),"120.164949,30.250888",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '牛肉', '锅包肉', '排骨炖豆角', '排骨', '哈尔滨锅包肉', '排骨豆角一锅出']"
B0FFKOOAUA,[],烤肉,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],拱墅区,[],19106554445,B0IK5MNWIY,新北街85号1层G2-102,[],浙江省,diner,杭州市,202,"东北菜,毛肚锅,雪花牛肉粒,金牌传统牛肉,谷饲原切牛排,香煎牛排,雪花和牛,秘制牛五花,烤肉,双人餐,牛肉",食三嫂·齐齐哈尔烤肉·烧烤东北菜(新天地店),"120.180461,30.325389",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['东北菜', '毛肚锅', '雪花牛肉粒', '金牌传统牛肉', '谷饲原切牛排', '香煎牛排', '雪花和牛', '秘制牛五花', '烤肉', '双人餐', '牛肉']"
B0FFGAQWZN,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],余杭区,[],13844842900,B0L25HBYVZ,绿汀路15-17号,[],浙江省,diner,杭州市,202,"东北菜,大拉皮,东北家凉,炫富扒肘子,锅包肉,干炸鲜蘑",喜村烧鸽子烧烤东北菜,"119.990613,30.276956",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '大拉皮', '东北家凉', '炫富扒肘子', '锅包肉', '干炸鲜蘑']"
B0JB31H6GO,[],东北菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],钱塘区,[],19157790969,B0HRADKP3U,学林街高沙小区223号,[],浙江省,diner,杭州市,320,"东北菜,铁锅炖大鹅,铁锅炖排骨,铁锅呼饼,给你湘迷糊·铁锅炖大鹅,地锅鸡,干炸鲜蘑,锅包肉,锅包肉酸甜可口,铁锅炖大鹅,铁锅炖,鸡肉,双人餐,牛肉",幸福年铁锅炖熏酱小酒馆(高沙店),"120.335650,30.318070",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['东北菜', '铁锅炖大鹅', '铁锅炖排骨', '铁锅呼饼', '给你湘迷糊·铁锅炖大鹅', '地锅鸡', '干炸鲜蘑', '锅包肉', '锅包肉酸甜可口', '铁锅炖大鹅', '铁锅炖', '鸡肉', '双人餐', '牛肉']"
B023B0ACDI,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,0,[],滨江区,[],0571-86803155;15372027550,B0FFL0LL75,江南大道3786号亚琪科技大楼1幢亚琪美食广场1层,[],浙江省,diner,杭州市,202,"东北菜,招牌,农家大丰收·东北铁锅炖,农村猪肉炖粉条,杀猪菜·东北狠人的饮食崇拜,烧鸡,鱼头泡饼,小鸡炖蘑菇·姑爷香掉魂,烤肉,烤串,锅包肉",马丫东北饭儿(江南大道店),"120.162377,30.185166",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '招牌', '农家大丰收·东北铁锅炖', '农村猪肉炖粉条', '杀猪菜·东北狠人的饮食崇拜', '烧鸡', '鱼头泡饼', '小鸡炖蘑菇·姑爷香掉魂', '烤肉', '烤串', '锅包肉']"
B0FFJZAME5,[],东北菜,[],[],餐饮服务;中餐厅;东北菜,[],[],050113,1,[],上城区,[],19106786669,B0JDSZUJ99,环站东路424号中豪国际商业中心5幢110室,[],浙江省,diner,杭州市,202,"东北菜,熘肉段,鸡肉,双人餐,东北锅包肉,杀猪菜,溜肉段,铁锅炖",山河屯铁锅炖·东北菜(杭州一店),"120.223047,30.289932",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;东北菜,餐饮服务,中餐厅,"['东北菜', '熘肉段', '鸡肉', '双人餐', '东北锅包肉', '杀猪菜', '溜肉段', '铁锅炖']"
